collection,judge,pair,T,n_queries,judge_acc,rho,true_gap,se_human,se_ppi,ess_gain,theory_gain,lam_mean
scifact,rr,glob_probe_vs_ad_probe,30,300,0.9012296532200991,0.09553966329083007,0.04968253968253968,0.04050368104713513,0.04116816595828618,0.967979031627306,1.009211912003241,0.32539656938087735
scifact,rr,glob_probe_vs_ad_probe,90,300,0.9012296532200991,0.09553966329083007,0.04968253968253968,0.02392591222050349,0.024078928144841878,0.9873308534899847,1.009211912003241,0.24634739275456194
scifact,rr,trunc_vs_ad_probe,10,300,0.9012296532200991,-0.046964341955910156,-0.24795793542394226,0.09565277270836119,0.10010818282412925,0.9129688731636613,1.0022105250586548,0.33241784083088477
scifact,rr,trunc_vs_ad_probe,30,300,0.9012296532200991,-0.046964341955910156,-0.24795793542394226,0.05536633235881537,0.05645545034347825,0.9617888956913482,1.0022105250586548,0.162252294007383
scifact,rr,trunc_vs_ad_probe,90,300,0.9012296532200991,-0.046964341955910156,-0.24795793542394226,0.03251311615415471,0.032699501127407424,0.9886326227683554,1.0022105250586548,0.06062273875287767
arguana,rr,glob_probe_vs_trunc,10,1406,0.816283950168007,0.21533940759310694,0.051815435411513365,0.05925332506677224,0.059245633533335965,1.000259665810025,1.0486258947689258,0.4450413991234239
arguana,rr,glob_probe_vs_trunc,30,1406,0.816283950168007,0.21533940759310694,0.051815435411513365,0.034802545704223024,0.034791744853676906,1.000620982196512,1.0486258947689258,0.4064948736757717
arguana,rr,glob_probe_vs_trunc,90,1406,0.816283950168007,0.21533940759310694,0.051815435411513365,0.0203127622068328,0.020036583276487073,1.0277574589378187,1.0486258947689258,0.36155881150067637
arguana,rr,glob_probe_vs_ad_probe,10,1406,0.816283950168007,0.07189608459267482,0.10802628415061198,0.07667646941692591,0.07939119815858119,0.9327805943275668,1.0051959048560604,0.34729864776028224
arguana,rr,glob_probe_vs_ad_probe,30,1406,0.816283950168007,0.07189608459267482,0.10802628415061198,0.04422027584073472,0.04499289067893393,0.9659510121670632,1.0051959048560604,0.25398315463166843
arguana,rr,glob_probe_vs_ad_probe,90,1406,0.816283950168007,0.07189608459267482,0.10802628415061198,0.025517865717674806,0.02568515800755755,0.98701604353157,1.0051959048560604,0.16660388944191942
arguana,rr,trunc_vs_ad_probe,10,1406,0.816283950168007,0.19884287654041582,0.05621084873909863,0.06526648763539071,0.06661323627178359,0.9599738787396375,1.0411661364049642,0.44187135564613794
arguana,rr,trunc_vs_ad_probe,30,1406,0.816283950168007,0.19884287654041582,0.05621084873909863,0.03938500803302812,0.03985763772454518,0.9764247200886244,1.0411661364049642,0.39129420110707047
arguana,rr,trunc_vs_ad_probe,90,1406,0.816283950168007,0.19884287654041582,0.05621084873909863,0.022432734685788113,0.022321650828011623,1.0099777801783394,1.0411661364049642,0.30218606109031426
cqadupstack-android,rr,glob_probe_vs_trunc,10,699,0.5615633780830471,-0.0034196886402724823,0.18775906558465197,0.100818603979369,0.10673849080663377,0.8921528006572462,1.000011694407154,0.27502061074211676
cqadupstack-android,rr,glob_probe_vs_trunc,30,699,0.5615633780830471,-0.0034196886402724823,0.18775906558465197,0.05982280684910329,0.06155684195038996,0.9444542162846424,1.000011694407154,0.13901679423925462
cqadupstack-android,rr,glob_probe_vs_trunc,90,699,0.5615633780830471,-0.0034196886402724823,0.18775906558465197,0.03433014692949621,0.03460264952397955,0.9843116297304646,1.000011694407154,0.07559870841326964
cqadupstack-android,rr,glob_probe_vs_ad_probe,10,699,0.5615633780830471,0.06632698524956282,0.03410107294769543,0.06702472448508305,0.07067103299633441,0.8994710626530004,1.0044187080575508,0.32766437737171833
cqadupstack-android,rr,glob_probe_vs_ad_probe,30,699,0.5615633780830471,0.06632698524956282,0.03410107294769543,0.03846791957158102,0.0395683669427153,0.9451508857254838,1.0044187080575508,0.24355508851981847
cqadupstack-android,rr,glob_probe_vs_ad_probe,90,699,0.5615633780830471,0.06632698524956282,0.03410107294769543,0.0227304417697826,0.023008916163774183,0.9759406988607559,1.0044187080575508,0.1733989903824024
cqadupstack-android,rr,trunc_vs_ad_probe,10,699,0.5615633780830471,-0.16998338136075436,-0.15365799263695654,0.07297007371367407,0.07752184056729365,0.8860157031216342,1.0297540745819116,0.15154725998791765
cqadupstack-android,rr,trunc_vs_ad_probe,30,699,0.5615633780830471,-0.16998338136075436,-0.15365799263695654,0.04330891674270929,0.04392805535449098,0.9720098957241464,1.0297540745819116,0.05452218088444158
cqadupstack-android,rr,trunc_vs_ad_probe,90,699,0.5615633780830471,-0.16998338136075436,-0.15365799263695654,0.025528103125465967,0.02563393872990192,0.9917595869876596,1.0297540745819116,0.014858723816092982
