collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,n_queries,cand
trec-covid,rr,30,0.01,uniform_nz,4,1674,1.3187845999095882,0.28079214911320277,0.07075322060409953,50,1
trec-covid,rr,30,0.01,weighted,4,1674,0.28079214911320277,0.28079214911320277,0.07075322060409953,50,1
trec-covid,rr,30,0.01,active_judge,4,1674,0.6268716122396188,0.28079214911320277,0.07075322060409953,50,1
trec-covid,rr,30,0.01,strat_pilot,4,1674,0.28161707279371206,0.28079214911320277,0.07075322060409953,50,1
trec-covid,rr,30,0.01,weighted_cv,4,1674,0.1204397352162934,0.28079214911320277,0.07075322060409953,50,1
trec-covid,rr,30,0.01,active_cv,4,1674,0.1594547773251986,0.28079214911320277,0.07075322060409953,50,1
trec-covid,rr,30,0.01,weighted_cvl,4,1674,0.28079214911320277,0.28079214911320277,0.07075322060409953,50,1
trec-covid,rr,30,0.01,uniform,5,1624,1.2052858166716347,0.29684705667396694,0.1212644525219274,50,1
trec-covid,rr,30,0.01,uniform_nz,5,1624,0.6229330673349563,0.29684705667396694,0.1212644525219274,50,1
trec-covid,rr,30,0.01,weighted,5,1624,0.29684705667396694,0.29684705667396694,0.1212644525219274,50,1
trec-covid,rr,30,0.01,active_judge,5,1624,0.7008090025718428,0.29684705667396694,0.1212644525219274,50,1
trec-covid,rr,30,0.01,strat_pilot,5,1624,0.30645883534493673,0.29684705667396694,0.1212644525219274,50,1
trec-covid,rr,30,0.01,weighted_cv,5,1624,0.10343296254441121,0.29684705667396694,0.1212644525219274,50,1
trec-covid,rr,30,0.01,active_cv,5,1624,0.11458042755650069,0.29684705667396694,0.1212644525219274,50,1
trec-covid,rr,30,0.01,weighted_cvl,5,1624,0.10210971539456168,0.29684705667396694,0.1212644525219274,50,1
trec-covid,rr,30,0.01,uniform,6,1650,1.7249109230838766,0.3330854025646257,0.09107075664456597,50,1
trec-covid,rr,30,0.01,uniform_nz,6,1650,0.9399054986064279,0.3330854025646257,0.09107075664456597,50,1
trec-covid,rr,30,0.01,weighted,6,1650,0.3330854025646257,0.3330854025646257,0.09107075664456597,50,1
trec-covid,rr,30,0.01,active_judge,6,1650,0.7480848557916102,0.3330854025646257,0.09107075664456597,50,1
trec-covid,rr,30,0.01,strat_pilot,6,1650,0.33410255765394903,0.3330854025646257,0.09107075664456597,50,1
trec-covid,rr,30,0.01,weighted_cv,6,1650,0.12763584520796573,0.3330854025646257,0.09107075664456597,50,1
trec-covid,rr,30,0.01,active_cv,6,1650,0.13975952182824805,0.3330854025646257,0.09107075664456597,50,1
trec-covid,rr,30,0.01,weighted_cvl,6,1650,0.3330854025646257,0.3330854025646257,0.09107075664456597,50,1
trec-covid,rr,30,0.01,uniform,7,1694,2.201974239171617,0.32073470760032396,0.08689515045220993,50,1
trec-covid,rr,30,0.01,uniform_nz,7,1694,1.0991817114886686,0.32073470760032396,0.08689515045220993,50,1
trec-covid,rr,30,0.01,weighted,7,1694,0.32073470760032396,0.32073470760032396,0.08689515045220993,50,1
trec-covid,rr,30,0.01,active_judge,7,1694,0.7244317636449579,0.32073470760032396,0.08689515045220993,50,1
trec-covid,rr,30,0.01,strat_pilot,7,1694,0.33835121352718833,0.32073470760032396,0.08689515045220993,50,1
trec-covid,rr,30,0.01,weighted_cv,7,1694,0.12460449764386179,0.32073470760032396,0.08689515045220993,50,1
trec-covid,rr,30,0.01,active_cv,7,1694,0.16789007672550407,0.32073470760032396,0.08689515045220993,50,1
trec-covid,rr,30,0.01,weighted_cvl,7,1694,0.2757879372003242,0.32073470760032396,0.08689515045220993,50,1
trec-covid,rr,30,0.01,uniform,8,1687,1.9857306836873145,0.28422285045544005,0.07345629665609384,50,1
trec-covid,rr,30,0.01,uniform_nz,8,1687,0.9347829053057447,0.28422285045544005,0.07345629665609384,50,1
trec-covid,rr,30,0.01,weighted,8,1687,0.28422285045544005,0.28422285045544005,0.07345629665609384,50,1
trec-covid,rr,30,0.01,active_judge,8,1687,0.7423399663080845,0.28422285045544005,0.07345629665609384,50,1
trec-covid,rr,30,0.01,strat_pilot,8,1687,0.2843065422125572,0.28422285045544005,0.07345629665609384,50,1
trec-covid,rr,30,0.01,weighted_cv,8,1687,0.10787278355795352,0.28422285045544005,0.07345629665609384,50,1
